Plot_Name	Folder	Tumor_Type	iframe
top_variant_count	STAMPEDE/Top_Variant_Count	prostate gland	3076
top_variant_count	STAMPEDE/Top_Variant_Count	salivary glands	NA
top_variant_count	STAMPEDE/Top_Variant_Count	scalp	NA
top_variant_count	STAMPEDE/Top_Variant_Count	skin	3120
top_variant_count	STAMPEDE/Top_Variant_Count	small intestine	3136
top_variant_count	STAMPEDE/Top_Variant_Count	soft tissue	3152
top_variant_count	STAMPEDE/Top_Variant_Count	stomach	3168
top_variant_count	STAMPEDE/Top_Variant_Count	testes	NA
top_variant_count	STAMPEDE/Top_Variant_Count	thymus	NA
top_variant_count	STAMPEDE/Top_Variant_Count	thyroid	3212
top_variant_count	STAMPEDE/Top_Variant_Count	trachea	NA
top_variant_count	STAMPEDE/Top_Variant_Count	urethra	NA
top_variant_count	STAMPEDE/Top_Variant_Count	urinary bladder	NA
top_variant_count	STAMPEDE/Top_Variant_Count	uterus	NA
top_variant_count	STAMPEDE/Top_Variant_Count	uvea	3282
top_variant_count	STAMPEDE/Top_Variant_Count	vulva	NA
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	all	2560
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	adrenal	2582
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	ampulla of vater	2598
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	anus	2612
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	appendix	2626
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	back	2640
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	bone	2652
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	breast	2668
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	central nervous system (brain/spinal cord)	2684
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	cervix	2698
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	colon and rectum	2714
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	esophagus	2730
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	foot	2744
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	foreskin	2756
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	gallbladder	2772
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	hematologic and lymphatic neoplasm	2786
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	intrahepatic bile ducts	2802
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	kidney	2816
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	larynx	2830
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	lip and oral cavity	2844
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	liver and hepatocellular (liver)	2860
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	lung	2876
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	lymph node	2892
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	mesenteric mass	2906
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	nasal cavity and paranasal sinuses	2918
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	nasopharynx	2932
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	neck	2946
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	ocular tumors	2960
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	ovary	2974
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	pancreas	2990
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	penis	3004
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	perihilar bile ducts	3018
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	peritoneum	3034
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	pharynx	3048
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	pleura	3062
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	prostate gland	3078
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	salivary glands	3092
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	scalp	3106
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	skin	3122
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	small intestine	3138
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	soft tissue	3154
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	stomach	3170
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	testes	3184
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	thymus	3198
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	thyroid	3214
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	trachea	3228
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	urethra	3240
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	urinary bladder	3254
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	uterus	3268
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	uvea	3284
gender_age_distribution	STAMPEDE/Gender_Age_Distribution	vulva	3298
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	all	2564
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	adrenal	2584
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	ampulla of vater	2600
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	anus	2614
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	appendix	2628
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	back	2642
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	bone	2654
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	breast	2670
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	central nervous system (brain/spinal cord)	2686
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	cervix	2700
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	colon and rectum	2716
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	esophagus	2732
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	foot	2746
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	foreskin	2758
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	gallbladder	2774
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	hematologic and lymphatic neoplasm	2788
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	intrahepatic bile ducts	2804
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	kidney	2818
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	larynx	2832
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	lip and oral cavity	2846
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	liver and hepatocellular (liver)	2862
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	lung	2878
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	lymph node	2894
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	mesenteric mass	2908
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	nasal cavity and paranasal sinuses	2920
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	nasopharynx	2934
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	neck	2948
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	ocular tumors	2962
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	ovary	2976
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	pancreas	2992
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	penis	3006
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	perihilar bile ducts	3020
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	peritoneum	3036
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	pharynx	3050
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	pleura	3064
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	prostate gland	3080
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	salivary glands	3094
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	scalp	3108
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	skin	3124
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	small intestine	3140
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	soft tissue	3156
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	stomach	3172
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	testes	3186
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	thymus	3200
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	thyroid	3216
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	trachea	3230
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	urethra	3242
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	urinary bladder	3256
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	uterus	3270
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	uvea	3286
pt_mutation_count_allvariants	STAMPEDE/Patient_Mutation_Count/All_Variants	vulva	3300
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	all	2567
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	adrenal	2586
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	ampulla of vater	2602
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	anus	2616
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	appendix	2630
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	back	NA
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	bone	2656
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	breast	2672
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	central nervous system (brain/spinal cord)	2688
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	cervix	2702
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	colon and rectum	2718
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	esophagus	2734
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	foot	NA
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	foreskin	2760
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	gallbladder	2776
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	hematologic and lymphatic neoplasm	2790
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	intrahepatic bile ducts	2806
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	kidney	2820
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	larynx	2834
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	lip and oral cavity	2848
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	liver and hepatocellular (liver)	2864
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	lung	2880
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	lymph node	2896
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	mesenteric mass	2910
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	nasal cavity and paranasal sinuses	2922
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	nasopharynx	2936
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	neck	2950
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	ocular tumors	2964
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	ovary	2978
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	pancreas	2994
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	penis	3008
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	perihilar bile ducts	3022
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	peritoneum	3038
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	pharynx	3052
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	pleura	3066
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	prostate gland	3082
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	salivary glands	3096
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	scalp	3110
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	skin	3126
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	small intestine	3142
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	soft tissue	3158
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	stomach	3174
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	testes	3188
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	thymus	3202
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	thyroid	3218
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	trachea	NA
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	urethra	3244
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	urinary bladder	3258
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	uterus	3272
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	uvea	3288
pt_mutation_count_pathovariants	STAMPEDE/Patient_Mutation_Count/Pathogenic_Variants	vulva	3302
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	all	2570
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	adrenal	2588
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	ampulla of vater	2604
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	anus	2618
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	appendix	2632
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	back	2644
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	bone	2658
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	breast	2674
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	central nervous system (brain/spinal cord)	2690
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	cervix	2704
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	colon and rectum	2720
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	esophagus	2736
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	foot	2748
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	foreskin	2762
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	gallbladder	2778
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	hematologic and lymphatic neoplasm	2792
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	intrahepatic bile ducts	2808
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	kidney	2822
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	larynx	2836
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	lip and oral cavity	2850
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	liver and hepatocellular (liver)	2866
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	lung	2882
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	lymph node	2898
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	mesenteric mass	NA
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	nasal cavity and paranasal sinuses	2924
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	nasopharynx	2938
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	neck	2952
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	ocular tumors	2966
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	ovary	2980
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	pancreas	2996
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	penis	3010
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	perihilar bile ducts	3024
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	peritoneum	3040
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	pharynx	3054
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	pleura	3068
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	prostate gland	3084
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	salivary glands	3098
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	scalp	3112
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	skin	3128
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	small intestine	3144
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	soft tissue	3160
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	stomach	3176
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	testes	3190
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	thymus	3204
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	thyroid	3220
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	trachea	3232
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	urethra	3246
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	urinary bladder	3260
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	uterus	3274
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	uvea	3290
pt_mutation_count_VUS	STAMPEDE/Patient_Mutation_Count/UnknownSignificance_Variants	vulva	3304
specimen_type_count	STAMPEDE/Specimen_Type_Count	all	2573
specimen_type_count	STAMPEDE/Specimen_Type_Count	adrenal	2590
specimen_type_count	STAMPEDE/Specimen_Type_Count	ampulla of vater	2606
specimen_type_count	STAMPEDE/Specimen_Type_Count	anus	2620
specimen_type_count	STAMPEDE/Specimen_Type_Count	appendix	2634
specimen_type_count	STAMPEDE/Specimen_Type_Count	back	2646
specimen_type_count	STAMPEDE/Specimen_Type_Count	bone	2660
specimen_type_count	STAMPEDE/Specimen_Type_Count	breast	2676
specimen_type_count	STAMPEDE/Specimen_Type_Count	central nervous system (brain/spinal cord)	2692
specimen_type_count	STAMPEDE/Specimen_Type_Count	cervix	2706
specimen_type_count	STAMPEDE/Specimen_Type_Count	colon and rectum	2722
specimen_type_count	STAMPEDE/Specimen_Type_Count	esophagus	2738
specimen_type_count	STAMPEDE/Specimen_Type_Count	foot	2750
